2025-04-15 20:44:38,100.28 W
2025-04-15 20:44:43,99.23 W
2025-04-15 20:44:49,100.56 W
2025-04-15 20:44:54,100.90 W
2025-04-15 20:44:59,27.62 W
2025-04-15 20:45:04,25.52 W
2025-04-15 20:45:09,21.47 W
2025-04-15 20:45:14,100.06 W
2025-04-15 20:45:19,99.55 W
2025-04-15 20:45:24,101.53 W
2025-04-15 20:45:29,100.82 W
2025-04-15 20:45:34,31.54 W
2025-04-15 20:45:39,11.73 W
2025-04-15 20:45:44,19.09 W
2025-04-15 20:45:49,100.09 W
2025-04-15 20:45:54,100.09 W
2025-04-15 20:45:59,101.01 W
2025-04-15 20:46:04,100.39 W
2025-04-15 20:46:09,43.45 W
2025-04-15 20:46:14,9.69 W
2025-04-15 20:46:19,16.82 W
2025-04-15 20:46:24,99.79 W
2025-04-15 20:46:29,100.52 W
2025-04-15 20:46:34,101.32 W
2025-04-15 20:46:39,101.31 W
2025-04-15 20:46:45,36.85 W
2025-04-15 20:46:50,14.40 W
2025-04-15 20:46:55,19.37 W
2025-04-15 20:47:00,72.56 W
2025-04-15 20:47:05,100.85 W
2025-04-15 20:47:10,100.97 W
2025-04-15 20:47:15,101.69 W
2025-04-15 20:47:20,60.32 W
2025-04-15 20:47:25,9.92 W
2025-04-15 20:47:30,24.60 W
2025-04-15 20:47:35,31.51 W
2025-04-15 20:47:40,100.50 W
2025-04-15 20:47:45,100.54 W
2025-04-15 20:47:50,101.68 W
2025-04-15 20:47:55,80.55 W
2025-04-15 20:48:00,9.80 W
2025-04-15 20:48:05,32.45 W
2025-04-15 20:48:10,17.92 W
2025-04-15 20:48:15,99.50 W
2025-04-15 20:48:20,100.71 W
2025-04-15 20:48:25,100.43 W
2025-04-15 20:48:30,101.04 W
2025-04-15 20:48:36,19.18 W
2025-04-15 20:48:41,32.36 W
2025-04-15 20:48:46,10.40 W
2025-04-15 20:48:51,100.86 W
2025-04-15 20:48:56,99.70 W
2025-04-15 20:49:01,101.03 W
2025-04-15 20:49:06,100.42 W
2025-04-15 20:49:11,17.13 W
2025-04-15 20:49:16,32.40 W
2025-04-15 20:49:21,9.56 W
2025-04-15 20:49:26,100.53 W
2025-04-15 20:49:31,99.61 W
2025-04-15 20:49:36,101.79 W
2025-04-15 20:49:41,100.39 W
2025-04-15 20:49:46,19.06 W
2025-04-15 20:49:51,50.06 W
2025-04-15 20:49:56,9.66 W
2025-04-15 20:50:01,100.36 W
2025-04-15 20:50:06,99.82 W
2025-04-15 20:50:11,100.11 W
2025-04-15 20:50:16,100.49 W
2025-04-15 20:50:21,25.53 W
2025-04-15 20:50:26,68.49 W
2025-04-15 20:50:32,13.50 W
2025-04-15 20:50:37,100.37 W
2025-04-15 20:50:42,100.20 W
2025-04-15 20:50:47,99.72 W
2025-04-15 20:50:52,101.83 W
2025-04-15 20:50:57,19.77 W
2025-04-15 20:51:02,93.99 W
2025-04-15 20:51:07,9.61 W
2025-04-15 20:51:12,99.68 W
2025-04-15 20:51:17,101.23 W
2025-04-15 20:51:22,100.32 W
2025-04-15 20:51:27,101.17 W
2025-04-15 20:51:32,25.42 W
2025-04-15 20:51:37,76.84 W
2025-04-15 20:51:42,10.38 W
2025-04-15 20:51:47,100.55 W
2025-04-15 20:51:52,100.84 W
2025-04-15 20:51:57,100.31 W
2025-04-15 20:52:02,101.92 W
2025-04-15 20:52:07,31.75 W
2025-04-15 20:52:12,54.05 W
2025-04-15 20:52:17,19.00 W
2025-04-15 20:52:22,100.89 W
2025-04-15 20:52:27,100.32 W
2025-04-15 20:52:33,101.70 W
2025-04-15 20:52:38,101.61 W
2025-04-15 20:52:43,28.86 W
2025-04-15 20:52:48,11.31 W
2025-04-15 20:52:53,21.53 W
2025-04-15 20:52:58,100.55 W
2025-04-15 20:53:03,99.86 W
2025-04-15 20:53:08,101.17 W
2025-04-15 20:53:13,102.06 W
2025-04-15 20:53:18,43.01 W
2025-04-15 20:53:23,9.73 W
2025-04-15 20:53:28,11.36 W
2025-04-15 20:53:33,100.56 W
2025-04-15 20:53:38,99.80 W
2025-04-15 20:53:43,101.07 W
2025-04-15 20:53:48,100.39 W
2025-04-15 20:53:53,42.38 W
2025-04-15 20:53:58,9.64 W
2025-04-15 20:54:03,21.99 W
2025-04-15 20:54:08,99.80 W
2025-04-15 20:54:13,99.68 W
2025-04-15 20:54:18,100.94 W
2025-04-15 20:54:24,100.50 W
2025-04-15 20:54:29,38.52 W
2025-04-15 20:54:34,9.61 W
2025-04-15 20:54:39,22.22 W
2025-04-15 20:54:44,86.81 W
2025-04-15 20:54:49,99.69 W
2025-04-15 20:54:54,100.43 W
2025-04-15 20:54:59,100.41 W
2025-04-15 20:55:04,50.61 W
2025-04-15 20:55:09,12.24 W
2025-04-15 20:55:14,23.48 W
2025-04-15 20:55:19,43.81 W
2025-04-15 20:55:24,100.56 W
2025-04-15 20:55:29,100.65 W
2025-04-15 20:55:34,100.68 W
2025-04-15 20:55:39,68.42 W
2025-04-15 20:55:44,16.39 W
2025-04-15 20:55:49,32.40 W
2025-04-15 20:55:54,10.53 W
2025-04-15 20:55:59,100.97 W
2025-04-15 20:56:04,100.90 W
2025-04-15 20:56:09,101.29 W
2025-04-15 20:56:15,101.71 W
2025-04-15 20:56:20,19.00 W
2025-04-15 20:56:25,32.41 W
2025-04-15 20:56:30,9.58 W
2025-04-15 20:56:35,99.43 W
2025-04-15 20:56:40,100.49 W
2025-04-15 20:56:45,100.82 W
2025-04-15 20:56:50,100.43 W
2025-04-15 20:56:55,17.11 W
2025-04-15 20:57:00,32.49 W
2025-04-15 20:57:05,9.59 W
2025-04-15 20:57:10,99.49 W
2025-04-15 20:57:15,100.41 W
2025-04-15 20:57:20,100.38 W
2025-04-15 20:57:25,101.10 W
2025-04-15 20:57:30,20.89 W
2025-04-15 20:57:35,45.02 W
2025-04-15 20:57:40,12.51 W
2025-04-15 20:57:45,99.71 W
2025-04-15 20:57:50,100.94 W
2025-04-15 20:57:55,100.59 W
2025-04-15 20:58:00,101.36 W
2025-04-15 20:58:05,24.17 W
2025-04-15 20:58:11,56.79 W
2025-04-15 20:58:16,15.58 W
2025-04-15 20:58:21,100.72 W
2025-04-15 20:58:26,100.77 W
2025-04-15 20:58:31,100.83 W
2025-04-15 20:58:36,101.81 W
2025-04-15 20:58:41,25.07 W
2025-04-15 20:58:46,84.61 W
2025-04-15 20:58:51,9.85 W
2025-04-15 20:58:56,100.71 W
2025-04-15 20:59:01,100.74 W
2025-04-15 20:59:06,100.12 W
2025-04-15 20:59:11,101.99 W
2025-04-15 20:59:16,28.57 W
2025-04-15 20:59:21,77.09 W
2025-04-15 20:59:26,9.64 W
2025-04-15 20:59:31,100.77 W
2025-04-15 20:59:36,99.91 W
2025-04-15 20:59:41,101.53 W
2025-04-15 20:59:46,101.57 W
2025-04-15 20:59:51,31.70 W
2025-04-15 20:59:56,41.41 W
2025-04-15 21:00:02,29.34 W
2025-04-15 21:00:07,100.18 W
2025-04-15 21:00:12,100.65 W
2025-04-15 21:00:17,101.00 W
2025-04-15 21:00:22,101.84 W
2025-04-15 21:00:27,30.27 W
2025-04-15 21:00:32,20.52 W
2025-04-15 21:00:37,17.97 W
2025-04-15 21:00:42,99.10 W
2025-04-15 21:00:47,101.04 W
2025-04-15 21:00:52,100.14 W
2025-04-15 21:00:57,101.18 W
2025-04-15 21:01:02,33.23 W
2025-04-15 21:01:07,9.84 W
2025-04-15 21:01:12,19.32 W
2025-04-15 21:01:17,100.19 W
2025-04-15 21:01:22,101.06 W
2025-04-15 21:01:27,100.54 W
2025-04-15 21:01:32,101.26 W
2025-04-15 21:01:37,43.37 W
2025-04-15 21:01:42,10.16 W
2025-04-15 21:01:47,17.72 W
2025-04-15 21:01:53,94.21 W
2025-04-15 21:01:58,100.23 W
2025-04-15 21:02:03,100.33 W
2025-04-15 21:02:08,101.77 W
2025-04-15 21:02:13,44.10 W
2025-04-15 21:02:18,9.83 W
2025-04-15 21:02:23,22.62 W
2025-04-15 21:02:28,79.98 W
2025-04-15 21:02:33,100.03 W
2025-04-15 21:02:38,101.50 W
2025-04-15 21:02:43,101.24 W
2025-04-15 21:02:48,61.92 W
2025-04-15 21:02:53,12.19 W
2025-04-15 21:02:58,23.67 W
2025-04-15 21:03:03,29.09 W
2025-04-15 21:03:08,101.02 W
2025-04-15 21:03:13,100.01 W
2025-04-15 21:03:18,101.31 W
2025-04-15 21:03:23,86.51 W
2025-04-15 21:03:28,10.16 W
2025-04-15 21:03:33,32.64 W
2025-04-15 21:03:38,11.01 W
2025-04-15 21:03:43,100.06 W
2025-04-15 21:03:49,101.41 W
2025-04-15 21:03:54,101.36 W
2025-04-15 21:03:59,102.12 W
2025-04-15 21:04:04,18.80 W
2025-04-15 21:04:09,32.73 W
2025-04-15 21:04:14,9.70 W
2025-04-15 21:04:19,100.95 W
2025-04-15 21:04:24,100.34 W
2025-04-15 21:04:29,101.81 W
2025-04-15 21:04:34,100.76 W
2025-04-15 21:04:39,14.48 W
2025-04-15 21:04:44,33.29 W
2025-04-15 21:04:49,9.63 W
2025-04-15 21:04:54,101.32 W
2025-04-15 21:04:59,100.67 W
2025-04-15 21:05:04,101.61 W
2025-04-15 21:05:09,101.42 W
2025-04-15 21:05:14,18.10 W
2025-04-15 21:05:19,73.77 W
2025-04-15 21:05:24,9.66 W
2025-04-15 21:05:29,101.11 W
2025-04-15 21:05:34,100.75 W
2025-04-15 21:05:39,101.90 W
2025-04-15 21:05:45,101.46 W
2025-04-15 21:05:50,25.56 W
2025-04-15 21:05:55,91.08 W
2025-04-15 21:06:00,15.98 W
2025-04-15 21:06:05,99.85 W
2025-04-15 21:06:10,100.92 W
2025-04-15 21:06:15,100.21 W
2025-04-15 21:06:20,102.12 W
2025-04-15 21:06:25,31.75 W
2025-04-15 21:06:30,76.82 W
2025-04-15 21:06:35,9.64 W
2025-04-15 21:06:40,101.28 W
2025-04-15 21:06:45,101.18 W
2025-04-15 21:06:50,101.95 W
2025-04-15 21:06:55,101.25 W
2025-04-15 21:07:00,23.58 W
2025-04-15 21:07:05,35.25 W
2025-04-15 21:07:10,10.75 W
2025-04-15 21:07:15,101.02 W
2025-04-15 21:07:20,100.69 W
2025-04-15 21:07:25,101.69 W
2025-04-15 21:07:30,101.43 W
2025-04-15 21:07:36,31.80 W
2025-04-15 21:07:41,25.99 W
2025-04-15 21:07:46,19.59 W
2025-04-15 21:07:51,100.39 W
2025-04-15 21:07:56,99.84 W
2025-04-15 21:08:01,100.36 W
2025-04-15 21:08:06,100.72 W
2025-04-15 21:08:11,42.80 W
2025-04-15 21:08:16,9.52 W
2025-04-15 21:08:21,21.44 W
2025-04-15 21:08:26,100.71 W
2025-04-15 21:08:31,99.99 W
2025-04-15 21:08:36,100.98 W
2025-04-15 21:08:41,100.80 W
2025-04-15 21:08:46,44.04 W
2025-04-15 21:08:51,9.58 W
2025-04-15 21:08:56,18.87 W
2025-04-15 21:09:01,97.86 W
2025-04-15 21:09:06,99.94 W
2025-04-15 21:09:11,101.35 W
2025-04-15 21:09:16,100.63 W
2025-04-15 21:09:21,43.19 W
2025-04-15 21:09:26,14.68 W
2025-04-15 21:09:32,21.02 W
2025-04-15 21:09:37,37.51 W
2025-04-15 21:09:42,46.56 W
